,Molecule,atom 1,atom 2,dipole_moment,electronegativity1,electronegativity2,eletron_affinity1,eletron_affinity2,ionic_potential1,ionic_potential2,ionic_character,Period1,Period2,Group1,Group2,Sum_Ionic,Sum_Affinity,Prod_Ionic,Prod_Affinity,Diff_Ionic,Diff_Affinity,Sum_Electronegativity,Prod_Electronegativity,Diff_Electronegativity,Source,ionic_character_4th_root,Prod_Ionic_Recip,ionic_character_2nd_root,Diff_Ionic_4th_root
172,CsRa,Cs,Ra,0.87,0.79,0.9,0.4715983,0.1,3.8939,5.2784,1.80235,6,7,1,2,9.1723,0.5715983,20.55356176,0.04715983,1.3845,0.3715983,1.69,0.711,0.11,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.1586700540396762,0.048653367804413,1.342516294128306,1.0847339677422474
173,CsRa,Ra,Cs,0.87,0.9,0.79,0.1,0.4715983,5.2784,3.8939,1.80235,7,6,2,1,9.1723,0.5715983,20.55356176,0.04715983,1.3845,0.3715983,1.69,0.711,0.11,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.1586700540396762,0.048653367804413,1.342516294128306,1.0847339677422474
174,CsSr,Cs,Sr,1.79,0.79,0.95,0.4715983,0.052,3.8939,5.6949,2.6496,6,5,1,2,9.5888,0.5235983,22.17537111,0.0245231116,1.801,0.4195983,1.74,0.7505,0.16,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.2758366650751436,0.0450950739466564,1.6277591959500644,1.158453025698351
175,CsSr,Sr,Cs,1.79,0.95,0.79,0.052,0.4715983,5.6949,3.8939,2.6496,5,6,2,1,9.5888,0.5235983,22.17537111,0.0245231116,1.801,0.4195983,1.74,0.7505,0.16,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.2758366650751436,0.0450950739466564,1.6277591959500644,1.158453025698351
176,CuBa,Cu,Ba,4.01,1.9,0.89,1.235,0.144,7.7264,5.2117,19.73035,4,6,11,2,12.9381,1.379,40.26767888,0.17784,2.5147,1.091,2.79,1.691,1.01,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.1075781980172867,0.0248338128199556,4.441885860757793,1.259277794966388
177,CuBa,Ba,Cu,4.01,0.89,1.9,0.144,1.235,5.2117,7.7264,19.73035,6,4,2,11,12.9381,1.379,40.26767888,0.17784,2.5147,1.091,2.79,1.691,1.01,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.1075781980172867,0.0248338128199556,4.441885860757793,1.259277794966388
178,CuBe,Cu,Be,0.81,1.9,1.57,1.235,-0.5,7.7264,9.3227,5.66115,4,2,11,2,17.0491,0.735,72.03090928,-0.6175,1.5963,1.735,3.47,2.983,0.33,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",1.5425035263900893,0.0138829290091671,2.3793171289258606,1.124031878610104
179,CuBe,Be,Cu,0.81,1.57,1.9,-0.5,1.235,9.3227,7.7264,5.66115,2,4,2,11,17.0491,0.735,72.03090928,-0.6175,1.5963,1.735,3.47,2.983,0.33,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",1.5425035263900893,0.0138829290091671,2.3793171289258606,1.124031878610104
180,CuCa,Cu,Ca,2.32,1.9,1.0,1.235,0.024,7.7264,6.1132,17.235,4,4,11,2,13.8396,1.259,47.23302848,0.02964,1.6132,1.211,2.9,1.9,0.9,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.037524417259684,0.021171625707283,4.151505750929414,1.126995166247218
181,CuCa,Ca,Cu,2.32,1.0,1.9,0.024,1.235,6.1132,7.7264,17.235,4,4,2,11,13.8396,1.259,47.23302848,0.02964,1.6132,1.211,2.9,1.9,0.9,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.037524417259684,0.021171625707283,4.151505750929414,1.126995166247218
182,CuCs,Cu,Cs,9.29,1.9,0.79,1.235,0.4715983,7.7264,3.8939,22.07235,4,6,11,1,11.6203,1.7065983,30.08582896,0.5824239005,3.8325,0.7634017,2.69,1.501,1.11,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.167515159165261,0.0332382398812919,4.698121965211206,1.3991701808733594
183,CuCs,Cs,Cu,9.29,0.79,1.9,0.4715983,1.235,3.8939,7.7264,22.07235,6,4,1,11,11.6203,1.7065983,30.08582896,0.5824239005,3.8325,0.7634017,2.69,1.501,1.11,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.167515159165261,0.0332382398812919,4.698121965211206,1.3991701808733594
184,CuF,Cu,F,5.26,1.9,3.98,1.235,3.401,7.7264,17.4228,48.4224,4,2,11,17,25.1492,4.636,134.6155219,4.200235,9.6964,2.166,5.88,7.562,2.08,"J. Hoeft, F.J. Lovas, E. Tiemann, and T. Törring, Z. Naturforsch. 25a, 35 (1970).",2.637919739672616,0.0074285638527097,6.958620552954443,1.764625824835564
185,CuF,F,Cu,5.26,3.98,1.9,3.401,1.235,17.4228,7.7264,48.4224,2,4,17,11,25.1492,4.636,134.6155219,4.200235,9.6964,2.166,5.88,7.562,2.08,"J. Hoeft, F.J. Lovas, E. Tiemann, and T. Törring, Z. Naturforsch. 25a, 35 (1970).",2.637919739672616,0.0074285638527097,6.958620552954443,1.764625824835564
186,CuFr,Cu,Fr,8.8,1.9,0.7,1.235,0.486,7.7264,4.0727,24.24,4,7,11,1,11.7991,1.721,31.46730928,0.60021,3.6537,0.749,2.6,1.33,1.2,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.218876618930505,0.0317790120248883,4.923413450036469,1.3825575598996218
187,CuFr,Fr,Cu,8.8,0.7,1.9,0.486,1.235,4.0727,7.7264,24.24,7,4,1,11,11.7991,1.721,31.46730928,0.60021,3.6537,0.749,2.6,1.33,1.2,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.218876618930505,0.0317790120248883,4.923413450036469,1.3825575598996218
188,CuK,Cu,K,8.24,1.9,0.82,1.235,0.501,7.7264,4.3407,21.3624,4,4,11,1,12.0671,1.736,33.53798448,0.618735,3.3857,0.734,2.72,1.558,1.08,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.14987154067795,0.0298169378841575,4.621947641416982,1.3564760129513491
189,CuK,K,Cu,8.24,0.82,1.9,0.501,1.235,4.3407,7.7264,21.3624,4,4,1,11,12.0671,1.736,33.53798448,0.618735,3.3857,0.734,2.72,1.558,1.08,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.14987154067795,0.0298169378841575,4.621947641416982,1.3564760129513491
190,CuLi,Cu,Li,5.05,1.9,0.98,1.235,0.618,7.7264,5.3917,17.6824,4,2,11,1,13.1181,1.853,41.65843088,0.76323,2.3347,0.617,2.88,1.862,0.92,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.0506205376757705,0.0240047447509621,4.205044589537667,1.2361118528845891
191,CuLi,Li,Cu,5.05,0.98,1.9,0.618,1.235,5.3917,7.7264,17.6824,2,4,1,11,13.1181,1.853,41.65843088,0.76323,2.3347,0.617,2.88,1.862,0.92,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.0506205376757705,0.0240047447509621,4.205044589537667,1.2361118528845891
192,CuMg,Cu,Mg,0.94,1.9,1.31,1.235,-0.4,7.7264,7.6462,10.65835,4,3,11,2,15.3726,0.835,59.07759968,-0.494,0.0802,1.635,3.21,2.489,0.59,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",1.8068516405834048,0.0169268894710787,3.264712851078943,0.5321616720228223
193,CuMg,Mg,Cu,0.94,1.31,1.9,-0.4,1.235,7.6462,7.7264,10.65835,3,4,2,11,15.3726,0.835,59.07759968,-0.494,0.0802,1.635,3.21,2.489,0.59,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",1.8068516405834048,0.0169268894710787,3.264712851078943,0.5321616720228223
194,CuNa,Cu,Na,5.78,1.9,0.93,1.235,0.547,7.7264,5.1391,18.81315,4,3,11,1,12.8655,1.782,39.70674224,0.675545,2.5873,0.688,2.83,1.767,0.97,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.0826456307618533,0.0251846397761792,4.337412823331438,1.2682699342119501
195,CuNa,Na,Cu,5.78,0.93,1.9,0.547,1.235,5.1391,7.7264,18.81315,3,4,1,11,12.8655,1.782,39.70674224,0.675545,2.5873,0.688,2.83,1.767,0.97,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.0826456307618533,0.0251846397761792,4.337412823331438,1.2682699342119501
196,CuO,Cu,O,4.57,1.9,3.44,1.235,1.461,7.7264,13.6181,32.9406,4,2,11,16,21.3445,2.696,105.2188878,1.804335,5.8917,0.226,5.34,6.536,1.54,"Xiujuan Zhuang, Sarah E. Frey, Timothy C. Steimle; Permanent electric dipole moment of copper monoxide, CuO. J. Chem. Phys. 21 June 2010; 132 (23): 234312. https://doi.org/10.1063/1.3455210",2.3957024463634924,0.0095039970570759,5.7393902115120214,1.5579738223194564
197,CuO,O,Cu,4.57,3.44,1.9,1.461,1.235,13.6181,7.7264,32.9406,2,4,16,11,21.3445,2.696,105.2188878,1.804335,5.8917,0.226,5.34,6.536,1.54,"Xiujuan Zhuang, Sarah E. Frey, Timothy C. Steimle; Permanent electric dipole moment of copper monoxide, CuO. J. Chem. Phys. 21 June 2010; 132 (23): 234312. https://doi.org/10.1063/1.3455210",2.3957024463634924,0.0095039970570759,5.7393902115120214,1.5579738223194564
198,CuRa,Cu,Ra,4.65,1.9,0.9,1.235,0.1,7.7264,5.2784,19.5,4,7,11,2,13.0048,1.335,40.78302976,0.1235,2.448,1.135,2.8,1.71,1.0,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.101399636709763,0.0245200027041835,4.415880433163924,1.2508431465410184
199,CuRa,Ra,Cu,4.65,0.9,1.9,0.1,1.235,5.2784,7.7264,19.5,7,4,2,11,13.0048,1.335,40.78302976,0.1235,2.448,1.135,2.8,1.71,1.0,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.101399636709763,0.0245200027041835,4.415880433163924,1.2508431465410184
200,CuRb,Cu,Rb,8.81,1.9,0.82,1.235,0.485,7.7264,4.1771,21.3624,4,5,11,1,11.9035,1.72,32.27394544,0.598975,3.5493,0.75,2.72,1.558,1.08,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.14987154067795,0.0309847459418646,4.621947641416982,1.3725737132377278
201,CuRb,Rb,Cu,8.81,0.82,1.9,0.485,1.235,4.1771,7.7264,21.3624,5,4,1,11,11.9035,1.72,32.27394544,0.598975,3.5493,0.75,2.72,1.558,1.08,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.14987154067795,0.0309847459418646,4.621947641416982,1.3725737132377278
202,CuS,Cu,S,4.31,1.9,2.58,1.235,2.077,7.7264,10.36,12.4984,4,3,11,16,18.0864,3.312,80.045504,2.565095,2.6336,0.842,4.48,4.902,0.68,"Xiujuan Zhuang, Timothy C. Steimle; The permanent electric dipole moment of vanadium monosulfide. J. Chem. Phys. 21 June 2010; 132 (23): 234304. https://doi.org/10.1063/1.3454722",1.8802413740053483,0.0124928940418689,3.535307624521521,1.2739062061266768
203,CuS,S,Cu,4.31,2.58,1.9,2.077,1.235,10.36,7.7264,12.4984,3,4,16,11,18.0864,3.312,80.045504,2.565095,2.6336,0.842,4.48,4.902,0.68,"Xiujuan Zhuang, Timothy C. Steimle; The permanent electric dipole moment of vanadium monosulfide. J. Chem. Phys. 21 June 2010; 132 (23): 234304. https://doi.org/10.1063/1.3454722",1.8802413740053483,0.0124928940418689,3.535307624521521,1.2739062061266768
204,CuSr,Cu,Sr,3.25,1.9,0.95,1.235,0.052,7.7264,5.6949,18.35875,4,5,11,2,13.4213,1.287,44.00107536,0.06422,2.0315,1.183,2.85,1.805,0.95,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.069954393732913,0.0227267172863022,4.284711192134191,1.1938622133552008
205,CuSr,Sr,Cu,3.25,0.95,1.9,0.052,1.235,5.6949,7.7264,18.35875,5,4,2,11,13.4213,1.287,44.00107536,0.06422,2.0315,1.183,2.85,1.805,0.95,"Michał Śmiłkowski and Michał Tomza, Highly polar molecules consisting of a copper or silver atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 103, no. 2, p. 022802, February 2021. DOI: 10.1103/PhysRevA.103.022802.",2.069954393732913,0.0227267172863022,4.284711192134191,1.1938622133552008
206,EuBa,Eu,Ba,0.08,1.2,0.89,0.116,0.144,5.67,5.212,5.29635,6,6,3,2,10.882,0.26,29.55204,0.016704,0.458,0.028,2.09,1.068,0.31,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.5170299999572014,0.0338386114799519,2.3013800207701465,0.8226524008519912
207,EuBa,Ba,Eu,0.08,0.89,1.2,0.144,0.116,5.212,5.67,5.29635,6,6,2,3,10.882,0.26,29.55204,0.016704,0.458,0.028,2.09,1.068,0.31,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.5170299999572014,0.0338386114799519,2.3013800207701465,0.8226524008519912
208,EuBe,Eu,Be,0.45,1.2,1.57,0.116,0.5,5.67,9.323,6.39915,6,2,3,2,14.993,0.616,52.86141,0.058,3.653,0.384,2.77,1.884,0.37,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.5904886439568326,0.0189173917229979,2.5296541265556445,1.3824913352622286
209,EuBe,Be,Eu,0.45,1.57,1.2,0.5,0.116,9.323,5.67,6.39915,2,6,2,3,14.993,0.616,52.86141,0.058,3.653,0.384,2.77,1.884,0.37,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.5904886439568326,0.0189173917229979,2.5296541265556445,1.3824913352622286
210,EuCa,Eu,Ca,0.17,1.2,1.0,0.116,0.024,5.67,6.113,3.34,6,4,3,2,11.783,0.14,34.66071,0.002784,0.443,0.092,2.2,1.2,0.2,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.3518752487747183,0.0288511112438262,1.8275666882497066,0.8158323673964827
211,EuCa,Ca,Eu,0.17,1.0,1.2,0.024,0.116,6.113,5.67,3.34,4,6,2,3,11.783,0.14,34.66071,0.002784,0.443,0.092,2.2,1.2,0.2,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.3518752487747183,0.0288511112438262,1.8275666882497066,0.8158323673964827
212,EuCs,Eu,Cs,1.67,1.2,0.79,0.116,0.472,5.67,3.894,7.14835,6,6,3,1,9.564,0.588,22.07898,0.054752,1.776,0.356,1.99,0.948,0.41,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.635126857805069,0.0452919473635104,2.6736398411154783,1.1544117549282902
213,EuCs,Cs,Eu,1.67,0.79,1.2,0.472,0.116,3.894,5.67,7.14835,6,6,1,3,9.564,0.588,22.07898,0.054752,1.776,0.356,1.99,0.948,0.41,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.635126857805069,0.0452919473635104,2.6736398411154783,1.1544117549282902
214,EuK,Eu,K,1.23,1.2,0.82,0.116,0.501,5.67,4.341,6.5854,6,4,3,1,10.011,0.617,24.61347,0.058116,1.329,0.385,2.02,0.984,0.38,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.6019373962171597,0.0406281601090784,2.566203421399013,1.0736957776560212
215,EuK,K,Eu,1.23,0.82,1.2,0.501,0.116,4.341,5.67,6.5854,4,6,1,3,10.011,0.617,24.61347,0.058116,1.329,0.385,2.02,0.984,0.38,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.6019373962171597,0.0406281601090784,2.566203421399013,1.0736957776560212
216,EuLi,Eu,Li,0.16,1.2,0.98,0.116,0.618,5.67,5.392,3.6894,6,2,3,1,11.062,0.734,30.57264,0.071688,0.278,0.502,2.18,1.176,0.22,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.3859224693751533,0.0327089842421197,1.920781091118923,0.7261246814828447
217,EuLi,Li,Eu,0.16,0.98,1.2,0.618,0.116,5.392,5.67,3.6894,2,6,1,3,11.062,0.734,30.57264,0.071688,0.278,0.502,2.18,1.176,0.22,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.3859224693751533,0.0327089842421197,1.920781091118923,0.7261246814828447
218,EuMg,Eu,Mg,0.1,1.2,1.31,0.116,0.4,5.67,7.646,1.80235,6,3,3,2,13.316,0.516,43.35282,0.0464,1.976,0.284,2.51,1.572,0.11,"Michał Tomza, Ab initio properties of the ground-state polar and paramagnetic europium–alkali-metal-atom and europium–alkaline-earth-metal-atom molecules, Physical Review A, vol. 90, no. 2, p. 022514, August 2014. DOI: 10.1103/PhysRevA.90.022514.",1.1586700540396762,0.0230665502267211,1.342516294128306,1.185623326046028
